student_id,course_id,relationship
S0063,C030,ENROLLED_IN
S0728,C030,ENROLLED_IN
S0023,C030,ENROLLED_IN
S0213,C030,ENROLLED_IN
S0499,C030,ENROLLED_IN
S0358,C030,ENROLLED_IN
S0887,C030,ENROLLED_IN
S0986,C030,ENROLLED_IN
S0355,C030,ENROLLED_IN
S0829,C030,ENROLLED_IN
S0816,C030,ENROLLED_IN
S0539,C030,ENROLLED_IN
S0391,C030,ENROLLED_IN
S0885,C030,ENROLLED_IN
S0200,C030,ENROLLED_IN
S0765,C030,ENROLLED_IN
S0111,C030,ENROLLED_IN
S0834,C030,ENROLLED_IN
S0905,C030,ENROLLED_IN
S0830,C030,ENROLLED_IN
S0325,C030,ENROLLED_IN
S0963,C030,ENROLLED_IN
S0555,C030,ENROLLED_IN
S0476,C030,ENROLLED_IN
S0444,C030,ENROLLED_IN
S0455,C030,ENROLLED_IN
S0877,C031,ENROLLED_IN
S0275,C031,ENROLLED_IN
S0042,C031,ENROLLED_IN
S0830,C031,ENROLLED_IN
S0129,C031,ENROLLED_IN
S0056,C031,ENROLLED_IN
S0425,C031,ENROLLED_IN
S0959,C031,ENROLLED_IN
S0078,C031,ENROLLED_IN
S0110,C031,ENROLLED_IN
S0637,C031,ENROLLED_IN
S0864,C031,ENROLLED_IN
S0103,C031,ENROLLED_IN
S0847,C031,ENROLLED_IN
S0538,C031,ENROLLED_IN
S0487,C031,ENROLLED_IN
S0186,C031,ENROLLED_IN
S0901,C031,ENROLLED_IN
S0841,C031,ENROLLED_IN
S0303,C031,ENROLLED_IN
S0350,C031,ENROLLED_IN
S0497,C031,ENROLLED_IN
S0710,C031,ENROLLED_IN
S0738,C031,ENROLLED_IN
S0176,C031,ENROLLED_IN
S0941,C031,ENROLLED_IN
S0605,C031,ENROLLED_IN
S1000,C031,ENROLLED_IN
S0929,C031,ENROLLED_IN
S0958,C031,ENROLLED_IN
S0029,C031,ENROLLED_IN
S0932,C031,ENROLLED_IN
S0716,C031,ENROLLED_IN
S0378,C031,ENROLLED_IN
S0740,C031,ENROLLED_IN
S0119,C031,ENROLLED_IN
S0193,C031,ENROLLED_IN
S0424,C031,ENROLLED_IN
S0022,C031,ENROLLED_IN
S0062,C031,ENROLLED_IN
S0759,C031,ENROLLED_IN
S0401,C031,ENROLLED_IN
S0492,C031,ENROLLED_IN
S0843,C031,ENROLLED_IN
S0645,C031,ENROLLED_IN
S0299,C031,ENROLLED_IN
S0693,C031,ENROLLED_IN
S0971,C031,ENROLLED_IN
S0561,C031,ENROLLED_IN
S0441,C031,ENROLLED_IN
S0789,C031,ENROLLED_IN
S0737,C031,ENROLLED_IN
S0428,C031,ENROLLED_IN
S0614,C031,ENROLLED_IN
S0280,C031,ENROLLED_IN
S0271,C031,ENROLLED_IN
S0177,C031,ENROLLED_IN
S0650,C031,ENROLLED_IN
S0781,C031,ENROLLED_IN
S0482,C031,ENROLLED_IN
S0563,C031,ENROLLED_IN
S0726,C031,ENROLLED_IN
S0587,C031,ENROLLED_IN
S0252,C031,ENROLLED_IN
S0244,C031,ENROLLED_IN
S0227,C031,ENROLLED_IN
S0713,C031,ENROLLED_IN
S0801,C031,ENROLLED_IN
S0888,C031,ENROLLED_IN
S0974,C031,ENROLLED_IN
S0162,C031,ENROLLED_IN
S0493,C031,ENROLLED_IN
S0881,C031,ENROLLED_IN
S0447,C031,ENROLLED_IN
S0697,C031,ENROLLED_IN
S0329,C031,ENROLLED_IN
S0800,C031,ENROLLED_IN
S0181,C031,ENROLLED_IN
S0461,C031,ENROLLED_IN
S0294,C031,ENROLLED_IN
S0539,C032,ENROLLED_IN
S0018,C032,ENROLLED_IN
S0610,C032,ENROLLED_IN
S0491,C032,ENROLLED_IN
S0933,C032,ENROLLED_IN
S0718,C032,ENROLLED_IN
S0956,C032,ENROLLED_IN
S0600,C032,ENROLLED_IN
S0384,C032,ENROLLED_IN
S0470,C032,ENROLLED_IN
S0814,C032,ENROLLED_IN
S0726,C032,ENROLLED_IN
S0377,C032,ENROLLED_IN
S0836,C032,ENROLLED_IN
S0359,C032,ENROLLED_IN
S0105,C032,ENROLLED_IN
S0575,C032,ENROLLED_IN
S0177,C032,ENROLLED_IN
S0621,C032,ENROLLED_IN
S0203,C032,ENROLLED_IN
S0060,C032,ENROLLED_IN
S0903,C032,ENROLLED_IN
S0833,C032,ENROLLED_IN
S0853,C032,ENROLLED_IN
S0917,C032,ENROLLED_IN
S0423,C032,ENROLLED_IN
S0291,C032,ENROLLED_IN
S0195,C032,ENROLLED_IN
S0701,C032,ENROLLED_IN
S0325,C032,ENROLLED_IN
S0097,C032,ENROLLED_IN
S0430,C032,ENROLLED_IN
S0808,C032,ENROLLED_IN
S0690,C032,ENROLLED_IN
S0887,C032,ENROLLED_IN
S0245,C032,ENROLLED_IN
S0033,C032,ENROLLED_IN
S0013,C032,ENROLLED_IN
S0881,C032,ENROLLED_IN
S0758,C032,ENROLLED_IN
S0911,C032,ENROLLED_IN
S0027,C032,ENROLLED_IN
S0264,C032,ENROLLED_IN
S0744,C032,ENROLLED_IN
S0987,C032,ENROLLED_IN
S0258,C032,ENROLLED_IN
S0237,C032,ENROLLED_IN
S0316,C032,ENROLLED_IN
S0295,C032,ENROLLED_IN
S0230,C032,ENROLLED_IN
S0112,C032,ENROLLED_IN
S0086,C032,ENROLLED_IN
S0876,C032,ENROLLED_IN
S0784,C032,ENROLLED_IN
S0127,C032,ENROLLED_IN
S0288,C032,ENROLLED_IN
S0458,C032,ENROLLED_IN
S0463,C032,ENROLLED_IN
S0326,C032,ENROLLED_IN
S0943,C032,ENROLLED_IN
S0117,C032,ENROLLED_IN
S0952,C032,ENROLLED_IN
S0730,C032,ENROLLED_IN
S0190,C032,ENROLLED_IN
S0275,C032,ENROLLED_IN
S0220,C032,ENROLLED_IN
S0151,C032,ENROLLED_IN
S0488,C032,ENROLLED_IN
S0696,C032,ENROLLED_IN
S0798,C032,ENROLLED_IN
S0144,C032,ENROLLED_IN
S0439,C032,ENROLLED_IN
S0066,C032,ENROLLED_IN
S0699,C032,ENROLLED_IN
S0262,C032,ENROLLED_IN
S0351,C032,ENROLLED_IN
S0535,C033,ENROLLED_IN
S0988,C033,ENROLLED_IN
S0442,C033,ENROLLED_IN
S0949,C033,ENROLLED_IN
S0430,C033,ENROLLED_IN
S0003,C033,ENROLLED_IN
S0447,C033,ENROLLED_IN
S0309,C033,ENROLLED_IN
S0478,C033,ENROLLED_IN
S0773,C033,ENROLLED_IN
S0921,C033,ENROLLED_IN
S0354,C033,ENROLLED_IN
S0754,C033,ENROLLED_IN
S0417,C033,ENROLLED_IN
S0993,C033,ENROLLED_IN
S0313,C033,ENROLLED_IN
S0984,C033,ENROLLED_IN
S1000,C033,ENROLLED_IN
S0913,C033,ENROLLED_IN
S0699,C033,ENROLLED_IN
S0799,C033,ENROLLED_IN
S0717,C033,ENROLLED_IN
S0073,C033,ENROLLED_IN
S0428,C033,ENROLLED_IN
S0740,C033,ENROLLED_IN
S0409,C033,ENROLLED_IN
S0122,C033,ENROLLED_IN
S0546,C033,ENROLLED_IN
S0415,C033,ENROLLED_IN
S0887,C033,ENROLLED_IN
S0460,C033,ENROLLED_IN
S0038,C033,ENROLLED_IN
S0241,C033,ENROLLED_IN
S0860,C033,ENROLLED_IN
S0729,C033,ENROLLED_IN
S0134,C033,ENROLLED_IN
S0349,C033,ENROLLED_IN
S0636,C033,ENROLLED_IN
S0211,C033,ENROLLED_IN
S0649,C033,ENROLLED_IN
S0802,C033,ENROLLED_IN
S0359,C033,ENROLLED_IN
S0842,C033,ENROLLED_IN
S0549,C033,ENROLLED_IN
S0226,C033,ENROLLED_IN
S0093,C033,ENROLLED_IN
S0807,C033,ENROLLED_IN
S0916,C033,ENROLLED_IN
S0135,C033,ENROLLED_IN
S0501,C033,ENROLLED_IN
S0440,C033,ENROLLED_IN
S0920,C033,ENROLLED_IN
S0012,C033,ENROLLED_IN
S0897,C033,ENROLLED_IN
S0804,C033,ENROLLED_IN
S0794,C033,ENROLLED_IN
S0600,C033,ENROLLED_IN
S0662,C033,ENROLLED_IN
S0761,C033,ENROLLED_IN
S0482,C033,ENROLLED_IN
S0873,C033,ENROLLED_IN
S0321,C033,ENROLLED_IN
S0363,C033,ENROLLED_IN
S0790,C033,ENROLLED_IN
S0587,C033,ENROLLED_IN
S0801,C033,ENROLLED_IN
S0094,C033,ENROLLED_IN
S0752,C033,ENROLLED_IN
S0555,C033,ENROLLED_IN
S0764,C033,ENROLLED_IN
S0707,C033,ENROLLED_IN
S0200,C033,ENROLLED_IN
S0982,C033,ENROLLED_IN
S0929,C033,ENROLLED_IN
S0567,C033,ENROLLED_IN
S0961,C033,ENROLLED_IN
S0700,C033,ENROLLED_IN
S0526,C033,ENROLLED_IN
S0375,C033,ENROLLED_IN
S0063,C033,ENROLLED_IN
S0840,C033,ENROLLED_IN
S0269,C034,ENROLLED_IN
S0547,C034,ENROLLED_IN
S0910,C034,ENROLLED_IN
S0887,C034,ENROLLED_IN
S0473,C034,ENROLLED_IN
S0713,C034,ENROLLED_IN
S0930,C034,ENROLLED_IN
S0563,C034,ENROLLED_IN
S0801,C034,ENROLLED_IN
S0779,C034,ENROLLED_IN
S0917,C034,ENROLLED_IN
S0139,C034,ENROLLED_IN
S0932,C034,ENROLLED_IN
S0649,C034,ENROLLED_IN
S0588,C034,ENROLLED_IN
S0924,C034,ENROLLED_IN
S0544,C034,ENROLLED_IN
S0634,C034,ENROLLED_IN
S0817,C034,ENROLLED_IN
S0317,C034,ENROLLED_IN
S0809,C034,ENROLLED_IN
S0016,C034,ENROLLED_IN
S0729,C034,ENROLLED_IN
S0394,C034,ENROLLED_IN
S0886,C034,ENROLLED_IN
S0787,C034,ENROLLED_IN
S0303,C034,ENROLLED_IN
S0987,C034,ENROLLED_IN
S0559,C034,ENROLLED_IN
S0638,C034,ENROLLED_IN
S0523,C034,ENROLLED_IN
S0325,C034,ENROLLED_IN
S0104,C034,ENROLLED_IN
S0524,C034,ENROLLED_IN
S0824,C034,ENROLLED_IN
S0380,C034,ENROLLED_IN
S0699,C034,ENROLLED_IN
S0409,C034,ENROLLED_IN
S0594,C034,ENROLLED_IN
S0808,C034,ENROLLED_IN
S0840,C034,ENROLLED_IN
S0991,C034,ENROLLED_IN
S0103,C034,ENROLLED_IN
S0004,C034,ENROLLED_IN
S0737,C034,ENROLLED_IN
S0968,C034,ENROLLED_IN
S0219,C034,ENROLLED_IN
S0641,C034,ENROLLED_IN
S0050,C034,ENROLLED_IN
S0722,C034,ENROLLED_IN
S0378,C034,ENROLLED_IN
S0716,C034,ENROLLED_IN
S0915,C034,ENROLLED_IN
S0128,C034,ENROLLED_IN
S0517,C035,ENROLLED_IN
S0429,C035,ENROLLED_IN
S0892,C035,ENROLLED_IN
S0568,C035,ENROLLED_IN
S0118,C035,ENROLLED_IN
S0798,C035,ENROLLED_IN
S0873,C035,ENROLLED_IN
S0271,C035,ENROLLED_IN
S0253,C035,ENROLLED_IN
S0032,C035,ENROLLED_IN
S0137,C035,ENROLLED_IN
S0174,C035,ENROLLED_IN
S0507,C035,ENROLLED_IN
S0706,C035,ENROLLED_IN
S0958,C035,ENROLLED_IN
S0086,C035,ENROLLED_IN
S0512,C035,ENROLLED_IN
S0007,C035,ENROLLED_IN
S0436,C035,ENROLLED_IN
S0122,C035,ENROLLED_IN
S0922,C035,ENROLLED_IN
S0928,C035,ENROLLED_IN
S0504,C035,ENROLLED_IN
S0013,C035,ENROLLED_IN
S0273,C035,ENROLLED_IN
S0788,C035,ENROLLED_IN
S0053,C035,ENROLLED_IN
S0526,C035,ENROLLED_IN
S0634,C035,ENROLLED_IN
S0643,C035,ENROLLED_IN
S0728,C035,ENROLLED_IN
S0759,C035,ENROLLED_IN
S0716,C035,ENROLLED_IN
S0834,C035,ENROLLED_IN
S0951,C035,ENROLLED_IN
S0165,C035,ENROLLED_IN
S0094,C035,ENROLLED_IN
S0038,C035,ENROLLED_IN
S0130,C035,ENROLLED_IN
S0652,C035,ENROLLED_IN
S0705,C035,ENROLLED_IN
S0875,C035,ENROLLED_IN
S0481,C035,ENROLLED_IN
S0439,C035,ENROLLED_IN
S0055,C035,ENROLLED_IN
S0505,C035,ENROLLED_IN
S0835,C035,ENROLLED_IN
S0087,C035,ENROLLED_IN
S0956,C036,ENROLLED_IN
S0045,C036,ENROLLED_IN
S0023,C036,ENROLLED_IN
S0915,C036,ENROLLED_IN
S0424,C036,ENROLLED_IN
S0244,C036,ENROLLED_IN
S0068,C036,ENROLLED_IN
S0619,C036,ENROLLED_IN
S0431,C036,ENROLLED_IN
S0423,C036,ENROLLED_IN
S0335,C036,ENROLLED_IN
S0292,C036,ENROLLED_IN
S0842,C036,ENROLLED_IN
S0480,C036,ENROLLED_IN
S0748,C036,ENROLLED_IN
S0968,C036,ENROLLED_IN
S0182,C036,ENROLLED_IN
S0298,C036,ENROLLED_IN
S0674,C036,ENROLLED_IN
S0766,C036,ENROLLED_IN
S0381,C036,ENROLLED_IN
S0358,C036,ENROLLED_IN
S0248,C036,ENROLLED_IN
S0935,C036,ENROLLED_IN
S0461,C036,ENROLLED_IN
S0317,C036,ENROLLED_IN
S0413,C036,ENROLLED_IN
S0089,C036,ENROLLED_IN
S0514,C036,ENROLLED_IN
S0262,C036,ENROLLED_IN
S0982,C036,ENROLLED_IN
S0791,C036,ENROLLED_IN
S0473,C036,ENROLLED_IN
S0673,C036,ENROLLED_IN
S0905,C036,ENROLLED_IN
S0536,C036,ENROLLED_IN
S0247,C036,ENROLLED_IN
S0761,C036,ENROLLED_IN
S0155,C036,ENROLLED_IN
S0031,C036,ENROLLED_IN
S0800,C036,ENROLLED_IN
S0628,C036,ENROLLED_IN
S0558,C036,ENROLLED_IN
S0268,C036,ENROLLED_IN
S0882,C036,ENROLLED_IN
S0608,C036,ENROLLED_IN
S0491,C036,ENROLLED_IN
S0680,C036,ENROLLED_IN
S0346,C036,ENROLLED_IN
S0043,C036,ENROLLED_IN
S0049,C036,ENROLLED_IN
S0221,C036,ENROLLED_IN
S0412,C036,ENROLLED_IN
S0087,C036,ENROLLED_IN
S0094,C036,ENROLLED_IN
S0314,C036,ENROLLED_IN
S0467,C036,ENROLLED_IN
S0815,C036,ENROLLED_IN
S0384,C036,ENROLLED_IN
S0388,C036,ENROLLED_IN
S0611,C036,ENROLLED_IN
S0775,C036,ENROLLED_IN
S0012,C036,ENROLLED_IN
S0675,C036,ENROLLED_IN
S0916,C036,ENROLLED_IN
S0590,C036,ENROLLED_IN
S0588,C036,ENROLLED_IN
S0832,C036,ENROLLED_IN
S0889,C036,ENROLLED_IN
S0411,C037,ENROLLED_IN
S0490,C037,ENROLLED_IN
S0035,C037,ENROLLED_IN
S0208,C037,ENROLLED_IN
S0801,C037,ENROLLED_IN
S0581,C037,ENROLLED_IN
S0683,C037,ENROLLED_IN
S0986,C037,ENROLLED_IN
S0654,C037,ENROLLED_IN
S0563,C037,ENROLLED_IN
S0389,C037,ENROLLED_IN
S0474,C037,ENROLLED_IN
S0164,C037,ENROLLED_IN
S0431,C037,ENROLLED_IN
S0579,C037,ENROLLED_IN
S0290,C037,ENROLLED_IN
S0733,C037,ENROLLED_IN
S0853,C037,ENROLLED_IN
S0876,C037,ENROLLED_IN
S0713,C037,ENROLLED_IN
S0957,C037,ENROLLED_IN
S0813,C037,ENROLLED_IN
S0642,C037,ENROLLED_IN
S0413,C037,ENROLLED_IN
S0568,C037,ENROLLED_IN
S0797,C037,ENROLLED_IN
S0355,C037,ENROLLED_IN
S0646,C037,ENROLLED_IN
S0041,C037,ENROLLED_IN
S0311,C037,ENROLLED_IN
S0531,C037,ENROLLED_IN
S0054,C037,ENROLLED_IN
S0965,C037,ENROLLED_IN
S0541,C037,ENROLLED_IN
S0117,C037,ENROLLED_IN
S0015,C037,ENROLLED_IN
S0977,C037,ENROLLED_IN
S0583,C037,ENROLLED_IN
S0983,C037,ENROLLED_IN
S0203,C037,ENROLLED_IN
S0636,C037,ENROLLED_IN
S0973,C037,ENROLLED_IN
S0051,C037,ENROLLED_IN
S0554,C037,ENROLLED_IN
S0631,C037,ENROLLED_IN
S0843,C037,ENROLLED_IN
S0594,C037,ENROLLED_IN
S0952,C037,ENROLLED_IN
S0429,C037,ENROLLED_IN
S0906,C037,ENROLLED_IN
S0373,C037,ENROLLED_IN
S0667,C037,ENROLLED_IN
S0655,C037,ENROLLED_IN
S0457,C037,ENROLLED_IN
S0924,C037,ENROLLED_IN
S0927,C037,ENROLLED_IN
S0019,C037,ENROLLED_IN
S0784,C037,ENROLLED_IN
S0923,C037,ENROLLED_IN
S0816,C037,ENROLLED_IN
S0152,C037,ENROLLED_IN
S0448,C037,ENROLLED_IN
S0224,C037,ENROLLED_IN
S0363,C037,ENROLLED_IN
S0478,C037,ENROLLED_IN
S0003,C037,ENROLLED_IN
S0707,C037,ENROLLED_IN
S0753,C037,ENROLLED_IN
S0512,C037,ENROLLED_IN
S0056,C037,ENROLLED_IN
S0040,C038,ENROLLED_IN
S0806,C038,ENROLLED_IN
S0436,C038,ENROLLED_IN
S0894,C038,ENROLLED_IN
S0387,C038,ENROLLED_IN
S0498,C038,ENROLLED_IN
S0942,C038,ENROLLED_IN
S0140,C038,ENROLLED_IN
S0448,C038,ENROLLED_IN
S0056,C038,ENROLLED_IN
S0499,C038,ENROLLED_IN
S0990,C038,ENROLLED_IN
S0248,C038,ENROLLED_IN
S0987,C038,ENROLLED_IN
S0991,C038,ENROLLED_IN
S0908,C038,ENROLLED_IN
S0767,C038,ENROLLED_IN
S0051,C038,ENROLLED_IN
S0071,C038,ENROLLED_IN
S0731,C038,ENROLLED_IN
S0166,C038,ENROLLED_IN
S0130,C038,ENROLLED_IN
S0722,C038,ENROLLED_IN
S0234,C038,ENROLLED_IN
S0661,C038,ENROLLED_IN
S0396,C038,ENROLLED_IN
S0029,C038,ENROLLED_IN
S0282,C038,ENROLLED_IN
S0341,C038,ENROLLED_IN
S0310,C038,ENROLLED_IN
S0786,C038,ENROLLED_IN
S0466,C038,ENROLLED_IN
S0003,C038,ENROLLED_IN
S0390,C038,ENROLLED_IN
S0369,C038,ENROLLED_IN
S0023,C038,ENROLLED_IN
S0134,C038,ENROLLED_IN
S0266,C038,ENROLLED_IN
S0441,C038,ENROLLED_IN
S0151,C038,ENROLLED_IN
S0663,C038,ENROLLED_IN
S0514,C038,ENROLLED_IN
S0339,C038,ENROLLED_IN
S0427,C038,ENROLLED_IN
S0125,C038,ENROLLED_IN
S0272,C038,ENROLLED_IN
S0616,C038,ENROLLED_IN
S0929,C038,ENROLLED_IN
S0227,C038,ENROLLED_IN
S0876,C038,ENROLLED_IN
S0593,C038,ENROLLED_IN
S0294,C038,ENROLLED_IN
S0867,C038,ENROLLED_IN
S0361,C038,ENROLLED_IN
S0615,C038,ENROLLED_IN
S0205,C038,ENROLLED_IN
S0833,C038,ENROLLED_IN
S0338,C038,ENROLLED_IN
S0775,C038,ENROLLED_IN
S0375,C038,ENROLLED_IN
S0249,C038,ENROLLED_IN
S0200,C038,ENROLLED_IN
S0079,C038,ENROLLED_IN
S0941,C038,ENROLLED_IN
S0928,C038,ENROLLED_IN
S0326,C039,ENROLLED_IN
S0891,C039,ENROLLED_IN
S0690,C039,ENROLLED_IN
S0763,C039,ENROLLED_IN
S0651,C039,ENROLLED_IN
S0830,C039,ENROLLED_IN
S0222,C039,ENROLLED_IN
S0820,C039,ENROLLED_IN
S0967,C039,ENROLLED_IN
S0437,C039,ENROLLED_IN
S0555,C039,ENROLLED_IN
S0825,C039,ENROLLED_IN
S0062,C039,ENROLLED_IN
S0431,C039,ENROLLED_IN
S0602,C039,ENROLLED_IN
S0143,C039,ENROLLED_IN
S0264,C039,ENROLLED_IN
S0829,C039,ENROLLED_IN
S0409,C039,ENROLLED_IN
S0344,C039,ENROLLED_IN
S0386,C039,ENROLLED_IN
S0804,C039,ENROLLED_IN
S0780,C039,ENROLLED_IN
S0920,C039,ENROLLED_IN
S0817,C039,ENROLLED_IN
S0692,C039,ENROLLED_IN
S0237,C039,ENROLLED_IN
S0566,C039,ENROLLED_IN
S0915,C039,ENROLLED_IN
S0419,C039,ENROLLED_IN
S0696,C039,ENROLLED_IN
S0284,C039,ENROLLED_IN
S0145,C039,ENROLLED_IN
S0233,C039,ENROLLED_IN
S0257,C039,ENROLLED_IN
S0868,C039,ENROLLED_IN
S0117,C039,ENROLLED_IN
S0691,C039,ENROLLED_IN
S0888,C039,ENROLLED_IN
S0383,C039,ENROLLED_IN
S0786,C039,ENROLLED_IN
S0353,C039,ENROLLED_IN
S0709,C039,ENROLLED_IN
S0310,C039,ENROLLED_IN
S0210,C039,ENROLLED_IN
S0900,C039,ENROLLED_IN
S0687,C039,ENROLLED_IN
S0611,C039,ENROLLED_IN
S0584,C039,ENROLLED_IN
S0348,C039,ENROLLED_IN
S0415,C039,ENROLLED_IN
S0929,C039,ENROLLED_IN
S0993,C039,ENROLLED_IN
S0624,C039,ENROLLED_IN
S0197,C039,ENROLLED_IN
S0731,C039,ENROLLED_IN
S0050,C039,ENROLLED_IN
S0748,C039,ENROLLED_IN
S0548,C039,ENROLLED_IN
S0350,C039,ENROLLED_IN
S0140,C039,ENROLLED_IN
S0968,C039,ENROLLED_IN
S0398,C039,ENROLLED_IN
S0749,C039,ENROLLED_IN
S0539,C039,ENROLLED_IN
S0836,C039,ENROLLED_IN
S0183,C039,ENROLLED_IN
S0862,C039,ENROLLED_IN
S0860,C039,ENROLLED_IN
S0016,C039,ENROLLED_IN
S0758,C040,ENROLLED_IN
S0745,C040,ENROLLED_IN
S0771,C040,ENROLLED_IN
S0477,C040,ENROLLED_IN
S0824,C040,ENROLLED_IN
S0018,C040,ENROLLED_IN
S0546,C040,ENROLLED_IN
S0434,C040,ENROLLED_IN
S0466,C040,ENROLLED_IN
S0844,C040,ENROLLED_IN
S0314,C040,ENROLLED_IN
S0456,C040,ENROLLED_IN
S0874,C040,ENROLLED_IN
S0337,C040,ENROLLED_IN
S0470,C040,ENROLLED_IN
S0640,C040,ENROLLED_IN
S0949,C040,ENROLLED_IN
S0268,C040,ENROLLED_IN
S0887,C040,ENROLLED_IN
S0302,C040,ENROLLED_IN
S0332,C040,ENROLLED_IN
S0901,C040,ENROLLED_IN
S0134,C040,ENROLLED_IN
S0078,C040,ENROLLED_IN
S0822,C040,ENROLLED_IN
S0612,C040,ENROLLED_IN
S0239,C040,ENROLLED_IN
S0694,C040,ENROLLED_IN
S0448,C040,ENROLLED_IN
S0706,C040,ENROLLED_IN
S0834,C040,ENROLLED_IN
S0974,C040,ENROLLED_IN
S0549,C040,ENROLLED_IN
S0774,C040,ENROLLED_IN
S0254,C040,ENROLLED_IN
S0861,C040,ENROLLED_IN
S0510,C040,ENROLLED_IN
S0326,C040,ENROLLED_IN
S0724,C040,ENROLLED_IN
S0859,C040,ENROLLED_IN
S0424,C040,ENROLLED_IN
S0629,C040,ENROLLED_IN
S0426,C040,ENROLLED_IN
S0631,C040,ENROLLED_IN
S0689,C040,ENROLLED_IN
S0793,C040,ENROLLED_IN
S0736,C040,ENROLLED_IN
S0158,C040,ENROLLED_IN
S0857,C040,ENROLLED_IN
S0514,C040,ENROLLED_IN
S0841,C040,ENROLLED_IN
S0198,C040,ENROLLED_IN
S0120,C040,ENROLLED_IN
S0729,C041,ENROLLED_IN
S0715,C041,ENROLLED_IN
S0419,C041,ENROLLED_IN
S0563,C041,ENROLLED_IN
S0857,C041,ENROLLED_IN
S0918,C041,ENROLLED_IN
S0114,C041,ENROLLED_IN
S0145,C041,ENROLLED_IN
S0620,C041,ENROLLED_IN
S0622,C041,ENROLLED_IN
S0545,C041,ENROLLED_IN
S0401,C041,ENROLLED_IN
S0020,C041,ENROLLED_IN
S0167,C041,ENROLLED_IN
S0426,C041,ENROLLED_IN
S0657,C041,ENROLLED_IN
S0919,C041,ENROLLED_IN
S0439,C041,ENROLLED_IN
S0861,C041,ENROLLED_IN
S0599,C041,ENROLLED_IN
S0757,C041,ENROLLED_IN
S0656,C041,ENROLLED_IN
S0798,C041,ENROLLED_IN
S0326,C041,ENROLLED_IN
S0122,C041,ENROLLED_IN
S0229,C041,ENROLLED_IN
S0685,C041,ENROLLED_IN
S0247,C041,ENROLLED_IN
S0194,C041,ENROLLED_IN
S0187,C041,ENROLLED_IN
S0473,C041,ENROLLED_IN
S0619,C041,ENROLLED_IN
S0912,C041,ENROLLED_IN
S0104,C041,ENROLLED_IN
S0248,C041,ENROLLED_IN
S0937,C041,ENROLLED_IN
S0623,C041,ENROLLED_IN
S0132,C041,ENROLLED_IN
S0899,C041,ENROLLED_IN
S0958,C041,ENROLLED_IN
S0678,C041,ENROLLED_IN
S0807,C041,ENROLLED_IN
S0309,C041,ENROLLED_IN
S0523,C041,ENROLLED_IN
S0461,C041,ENROLLED_IN
S0003,C041,ENROLLED_IN
S0776,C041,ENROLLED_IN
S0069,C041,ENROLLED_IN
S0428,C041,ENROLLED_IN
S0074,C041,ENROLLED_IN
S0164,C041,ENROLLED_IN
S0830,C041,ENROLLED_IN
S0749,C041,ENROLLED_IN
S0136,C041,ENROLLED_IN
S0262,C041,ENROLLED_IN
S0640,C041,ENROLLED_IN
S0997,C041,ENROLLED_IN
S0651,C041,ENROLLED_IN
S0851,C041,ENROLLED_IN
S0060,C041,ENROLLED_IN
S0070,C041,ENROLLED_IN
S0116,C041,ENROLLED_IN
S0021,C041,ENROLLED_IN
S0761,C041,ENROLLED_IN
S0480,C041,ENROLLED_IN
S0331,C041,ENROLLED_IN
S0140,C041,ENROLLED_IN
S0181,C041,ENROLLED_IN
S0970,C042,ENROLLED_IN
S0995,C042,ENROLLED_IN
S0724,C042,ENROLLED_IN
S0974,C042,ENROLLED_IN
S0484,C042,ENROLLED_IN
S0231,C042,ENROLLED_IN
S0813,C042,ENROLLED_IN
S0121,C042,ENROLLED_IN
S0909,C042,ENROLLED_IN
S0443,C042,ENROLLED_IN
S0850,C042,ENROLLED_IN
S0007,C042,ENROLLED_IN
S0929,C042,ENROLLED_IN
S0560,C042,ENROLLED_IN
S0715,C042,ENROLLED_IN
S0703,C042,ENROLLED_IN
S0652,C042,ENROLLED_IN
S0705,C042,ENROLLED_IN
S0835,C042,ENROLLED_IN
S0114,C042,ENROLLED_IN
S0747,C042,ENROLLED_IN
S0756,C042,ENROLLED_IN
S0167,C042,ENROLLED_IN
S1000,C042,ENROLLED_IN
S0905,C042,ENROLLED_IN
S0054,C043,ENROLLED_IN
S0115,C043,ENROLLED_IN
S0078,C043,ENROLLED_IN
S0673,C043,ENROLLED_IN
S0916,C043,ENROLLED_IN
S0924,C043,ENROLLED_IN
S0468,C043,ENROLLED_IN
S0021,C043,ENROLLED_IN
S0877,C043,ENROLLED_IN
S0804,C043,ENROLLED_IN
S0353,C043,ENROLLED_IN
S0591,C043,ENROLLED_IN
S0407,C043,ENROLLED_IN
S0744,C043,ENROLLED_IN
S0508,C043,ENROLLED_IN
S0941,C043,ENROLLED_IN
S0907,C043,ENROLLED_IN
S0339,C043,ENROLLED_IN
S0615,C043,ENROLLED_IN
S0200,C043,ENROLLED_IN
S0900,C043,ENROLLED_IN
S0833,C043,ENROLLED_IN
S0752,C043,ENROLLED_IN
S0549,C043,ENROLLED_IN
S0690,C043,ENROLLED_IN
S0215,C043,ENROLLED_IN
S0791,C043,ENROLLED_IN
S0665,C043,ENROLLED_IN
S0284,C043,ENROLLED_IN
S0073,C043,ENROLLED_IN
S0035,C043,ENROLLED_IN
S0034,C043,ENROLLED_IN
S0617,C043,ENROLLED_IN
S0718,C043,ENROLLED_IN
S0728,C043,ENROLLED_IN
S0435,C043,ENROLLED_IN
S0039,C043,ENROLLED_IN
