sensor_id,timestamp,room_id,occupancy_count,power_kw,temperature_c,source_system,day_of_week,hour,is_weekend,lag_1h,lag_24h,rolling_3h,capacity,cost_per_hour,utilization,expected_occupancy,anomaly_label,data_source,fusion_key,record_quality
SENS_R001,2026-08-22 06:00:00,R001,0,0.76,23.37,IoT,5,6,1,,,0.0,40,164.91,0.0,4.8,0,IoT+ERP,ROOM:R001|2026082206,0.85
SENS_R014,2026-09-03 09:00:00,R014,40,3.5,25.95,IoT,3,9,0,26.0,35.0,26.666666666666668,50,75.2,0.8,31.0,0,IoT+ERP,ROOM:R014|2026090309,1.0
SENS_R014,2026-09-03 10:00:00,R014,17,2.24,26.08,IoT,3,10,0,40.0,30.0,27.666666666666668,50,75.2,0.34,31.0,0,IoT+ERP,ROOM:R014|2026090310,1.0
SENS_R014,2026-09-03 11:00:00,R014,22,2.26,25.26,IoT,3,11,0,17.0,28.0,26.333333333333332,50,75.2,0.44,31.0,0,IoT+ERP,ROOM:R014|2026090311,1.0
SENS_R014,2026-09-03 12:00:00,R014,28,2.76,24.36,IoT,3,12,0,22.0,26.0,22.333333333333332,50,75.2,0.56,31.0,0,IoT+ERP,ROOM:R014|2026090312,1.0
SENS_R014,2026-09-03 13:00:00,R014,19,2.22,23.93,IoT,3,13,0,28.0,34.0,23.0,50,75.2,0.38,31.0,0,IoT+ERP,ROOM:R014|2026090313,1.0
SENS_R014,2026-09-03 14:00:00,R014,42,3.5,26.03,IoT,3,14,0,19.0,22.0,29.666666666666668,50,75.2,0.84,31.0,0,IoT+ERP,ROOM:R014|2026090314,1.0
SENS_R014,2026-09-03 15:00:00,R014,34,3.16,26.87,IoT,3,15,0,42.0,33.0,31.666666666666668,50,75.2,0.68,31.0,0,IoT+ERP,ROOM:R014|2026090315,1.0
SENS_R014,2026-09-03 16:00:00,R014,29,2.9,25.66,IoT,3,16,0,34.0,25.0,35.0,50,75.2,0.58,31.0,0,IoT+ERP,ROOM:R014|2026090316,1.0
SENS_R014,2026-09-03 17:00:00,R014,35,3.09,24.71,IoT,3,17,0,29.0,34.0,32.666666666666664,50,75.2,0.7,31.0,0,IoT+ERP,ROOM:R014|2026090317,1.0
SENS_R014,2026-09-03 18:00:00,R014,6,1.17,23.25,IoT,3,18,0,35.0,8.0,23.333333333333332,50,75.2,0.12,6.0,0,IoT+ERP,ROOM:R014|2026090318,1.0
SENS_R014,2026-09-03 19:00:00,R014,13,2.02,23.94,IoT,3,19,0,6.0,20.0,18.0,50,75.2,0.26,6.0,0,IoT+ERP,ROOM:R014|2026090319,1.0
SENS_R014,2026-09-03 20:00:00,R014,19,2.68,24.54,IoT,3,20,0,13.0,7.0,12.666666666666666,50,75.2,0.38,6.0,0,IoT+ERP,ROOM:R014|2026090320,1.0
SENS_R014,2026-09-03 21:00:00,R014,18,1.86,23.74,IoT,3,21,0,19.0,7.0,16.666666666666668,50,75.2,0.36,6.0,0,IoT+ERP,ROOM:R014|2026090321,1.0
SENS_R014,2026-09-04 06:00:00,R014,8,1.07,25.28,IoT,4,6,0,18.0,10.0,15.0,50,75.2,0.16,6.0,0,IoT+ERP,ROOM:R014|2026090406,1.0
SENS_R014,2026-09-04 07:00:00,R014,10,1.35,26.79,IoT,4,7,0,8.0,14.0,12.0,50,75.2,0.2,6.0,0,IoT+ERP,ROOM:R014|2026090407,1.0
SENS_R014,2026-09-04 08:00:00,R014,26,2.85,24.61,IoT,4,8,0,10.0,26.0,14.666666666666666,50,75.2,0.52,31.0,0,IoT+ERP,ROOM:R014|2026090408,1.0
SENS_R014,2026-09-04 09:00:00,R014,26,2.93,25.79,IoT,4,9,0,26.0,40.0,20.666666666666668,50,75.2,0.52,31.0,0,IoT+ERP,ROOM:R014|2026090409,1.0
SENS_R014,2026-09-04 10:00:00,R014,21,2.12,24.24,IoT,4,10,0,26.0,17.0,24.333333333333332,50,75.2,0.42,31.0,0,IoT+ERP,ROOM:R014|2026090410,1.0
SENS_R014,2026-09-04 11:00:00,R014,20,2.34,24.94,IoT,4,11,0,21.0,22.0,22.333333333333332,50,75.2,0.4,31.0,0,IoT+ERP,ROOM:R014|2026090411,1.0
SENS_R014,2026-09-04 12:00:00,R014,20,2.28,24.96,IoT,4,12,0,20.0,28.0,20.333333333333332,50,75.2,0.4,31.0,0,IoT+ERP,ROOM:R014|2026090412,1.0
SENS_R014,2026-09-04 13:00:00,R014,40,3.29,26.46,IoT,4,13,0,20.0,19.0,26.666666666666668,50,75.2,0.8,31.0,0,IoT+ERP,ROOM:R014|2026090413,1.0
SENS_R014,2026-09-04 14:00:00,R014,30,3.03,25.62,IoT,4,14,0,40.0,42.0,30.0,50,75.2,0.6,31.0,0,IoT+ERP,ROOM:R014|2026090414,1.0
SENS_R014,2026-09-04 15:00:00,R014,21,2.03,24.49,IoT,4,15,0,30.0,34.0,30.333333333333332,50,75.2,0.42,31.0,0,IoT+ERP,ROOM:R014|2026090415,1.0
SENS_R014,2026-09-04 16:00:00,R014,23,2.49,26.01,IoT,4,16,0,21.0,29.0,24.666666666666668,50,75.2,0.46,31.0,0,IoT+ERP,ROOM:R014|2026090416,1.0
SENS_R014,2026-09-04 17:00:00,R014,43,3.48,25.83,IoT,4,17,0,23.0,35.0,29.0,50,75.2,0.86,31.0,0,IoT+ERP,ROOM:R014|2026090417,1.0
SENS_R014,2026-09-04 18:00:00,R014,13,2.04,25.2,IoT,4,18,0,43.0,6.0,26.333333333333332,50,75.2,0.26,6.0,0,IoT+ERP,ROOM:R014|2026090418,1.0
SENS_R014,2026-09-04 19:00:00,R014,13,1.57,23.44,IoT,4,19,0,13.0,13.0,23.0,50,75.2,0.26,6.0,0,IoT+ERP,ROOM:R014|2026090419,1.0
SENS_R014,2026-09-04 20:00:00,R014,6,1.15,24.94,IoT,4,20,0,13.0,19.0,10.666666666666666,50,75.2,0.12,6.0,0,IoT+ERP,ROOM:R014|2026090420,1.0
SENS_R014,2026-09-04 21:00:00,R014,21,2.18,25.39,IoT,4,21,0,6.0,18.0,13.333333333333334,50,75.2,0.42,6.0,0,IoT+ERP,ROOM:R014|2026090421,1.0
SENS_R014,2026-09-05 06:00:00,R014,11,1.35,24.42,IoT,5,6,1,21.0,8.0,12.666666666666666,50,75.2,0.22,6.0,0,IoT+ERP,ROOM:R014|2026090506,1.0
SENS_R014,2026-09-05 07:00:00,R014,11,1.6,24.12,IoT,5,7,1,11.0,10.0,14.333333333333334,50,75.2,0.22,6.0,0,IoT+ERP,ROOM:R014|2026090507,1.0
SENS_R014,2026-09-05 08:00:00,R014,3,0.81,22.68,IoT,5,8,1,11.0,26.0,8.333333333333334,50,75.2,0.06,6.0,0,IoT+ERP,ROOM:R014|2026090508,1.0
SENS_R014,2026-09-05 09:00:00,R014,0,0.9,24.12,IoT,5,9,1,3.0,26.0,4.666666666666667,50,75.2,0.0,6.0,0,IoT+ERP,ROOM:R014|2026090509,1.0
SENS_R014,2026-09-05 10:00:00,R014,5,1.09,23.27,IoT,5,10,1,0.0,21.0,2.6666666666666665,50,75.2,0.1,6.0,0,IoT+ERP,ROOM:R014|2026090510,1.0
SENS_R014,2026-09-05 11:00:00,R014,1,0.73,24.23,IoT,5,11,1,5.0,20.0,2.0,50,75.2,0.02,6.0,0,IoT+ERP,ROOM:R014|2026090511,1.0
SENS_R014,2026-09-05 12:00:00,R014,6,1.26,24.45,IoT,5,12,1,1.0,20.0,4.0,50,75.2,0.12,6.0,0,IoT+ERP,ROOM:R014|2026090512,1.0
SENS_R014,2026-09-05 13:00:00,R014,8,1.75,24.54,IoT,5,13,1,6.0,40.0,5.0,50,75.2,0.16,6.0,0,IoT+ERP,ROOM:R014|2026090513,1.0
SENS_R014,2026-09-05 14:00:00,R014,10,1.7,25.14,IoT,5,14,1,8.0,30.0,8.0,50,75.2,0.2,6.0,0,IoT+ERP,ROOM:R014|2026090514,1.0
SENS_R014,2026-09-05 15:00:00,R014,3,0.79,23.02,IoT,5,15,1,10.0,21.0,7.0,50,75.2,0.06,6.0,0,IoT+ERP,ROOM:R014|2026090515,1.0
SENS_R014,2026-09-05 16:00:00,R014,5,1.3,23.08,IoT,5,16,1,3.0,23.0,6.0,50,75.2,0.1,6.0,0,IoT+ERP,ROOM:R014|2026090516,1.0
SENS_R014,2026-09-05 17:00:00,R014,8,1.23,24.42,IoT,5,17,1,5.0,43.0,5.333333333333333,50,75.2,0.16,6.0,0,IoT+ERP,ROOM:R014|2026090517,1.0
SENS_R014,2026-09-05 18:00:00,R014,11,1.5,24.9,IoT,5,18,1,8.0,13.0,8.0,50,75.2,0.22,6.0,0,IoT+ERP,ROOM:R014|2026090518,1.0
SENS_R014,2026-09-05 19:00:00,R014,5,1.39,23.77,IoT,5,19,1,11.0,13.0,8.0,50,75.2,0.1,6.0,0,IoT+ERP,ROOM:R014|2026090519,1.0
SENS_R014,2026-09-05 20:00:00,R014,8,1.58,25.12,IoT,5,20,1,5.0,6.0,8.0,50,75.2,0.16,6.0,0,IoT+ERP,ROOM:R014|2026090520,1.0
SENS_R014,2026-09-05 21:00:00,R014,8,1.41,23.32,IoT,5,21,1,8.0,21.0,7.0,50,75.2,0.16,6.0,0,IoT+ERP,ROOM:R014|2026090521,1.0
SENS_R014,2026-09-06 06:00:00,R014,6,1.34,23.74,IoT,6,6,1,8.0,11.0,7.333333333333333,50,75.2,0.12,6.0,0,IoT+ERP,ROOM:R014|2026090606,1.0
SENS_R014,2026-09-06 07:00:00,R014,4,1.32,24.7,IoT,6,7,1,6.0,11.0,6.0,50,75.2,0.08,6.0,0,IoT+ERP,ROOM:R014|2026090607,1.0
SENS_R014,2026-09-06 08:00:00,R014,13,1.84,25.03,IoT,6,8,1,4.0,3.0,7.666666666666667,50,75.2,0.26,6.0,0,IoT+ERP,ROOM:R014|2026090608,1.0
SENS_R014,2026-09-06 09:00:00,R014,8,1.71,24.82,IoT,6,9,1,13.0,0.0,8.333333333333334,50,75.2,0.16,6.0,0,IoT+ERP,ROOM:R014|2026090609,1.0
SENS_R014,2026-09-06 10:00:00,R014,13,1.44,24.98,IoT,6,10,1,8.0,5.0,11.333333333333334,50,75.2,0.26,6.0,0,IoT+ERP,ROOM:R014|2026090610,1.0
SENS_R014,2026-09-06 11:00:00,R014,6,1.64,24.53,IoT,6,11,1,13.0,1.0,9.0,50,75.2,0.12,6.0,0,IoT+ERP,ROOM:R014|2026090611,1.0
SENS_R014,2026-09-06 12:00:00,R014,4,1.42,23.91,IoT,6,12,1,6.0,6.0,7.666666666666667,50,75.2,0.08,6.0,0,IoT+ERP,ROOM:R014|2026090612,1.0
SENS_R014,2026-09-06 13:00:00,R014,2,0.95,22.4,IoT,6,13,1,4.0,8.0,4.0,50,75.2,0.04,6.0,0,IoT+ERP,ROOM:R014|2026090613,1.0
SENS_R014,2026-09-06 14:00:00,R014,3,1.06,25.13,IoT,6,14,1,2.0,10.0,3.0,50,75.2,0.06,6.0,0,IoT+ERP,ROOM:R014|2026090614,1.0
SENS_R014,2026-09-06 15:00:00,R014,9,1.27,24.53,IoT,6,15,1,3.0,3.0,4.666666666666667,50,75.2,0.18,6.0,0,IoT+ERP,ROOM:R014|2026090615,1.0
SENS_R014,2026-09-06 16:00:00,R014,11,1.32,24.81,IoT,6,16,1,9.0,5.0,7.666666666666667,50,75.2,0.22,6.0,0,IoT+ERP,ROOM:R014|2026090616,1.0
SENS_R014,2026-09-06 17:00:00,R014,0,0.4,23.3,IoT,6,17,1,11.0,8.0,6.666666666666667,50,75.2,0.0,6.0,0,IoT+ERP,ROOM:R014|2026090617,1.0
SENS_R014,2026-09-06 18:00:00,R014,5,1.24,22.12,IoT,6,18,1,0.0,11.0,5.333333333333333,50,75.2,0.1,6.0,0,IoT+ERP,ROOM:R014|2026090618,1.0
SENS_R014,2026-09-06 19:00:00,R014,10,1.82,25.95,IoT,6,19,1,5.0,5.0,5.0,50,75.2,0.2,6.0,0,IoT+ERP,ROOM:R014|2026090619,1.0
SENS_R014,2026-09-06 20:00:00,R014,1,0.87,23.64,IoT,6,20,1,10.0,8.0,5.333333333333333,50,75.2,0.02,6.0,0,IoT+ERP,ROOM:R014|2026090620,1.0
SENS_R014,2026-09-06 21:00:00,R014,11,1.43,23.63,IoT,6,21,1,1.0,8.0,7.333333333333333,50,75.2,0.22,6.0,0,IoT+ERP,ROOM:R014|2026090621,1.0
SENS_R014,2026-09-07 06:00:00,R014,8,1.14,22.73,IoT,0,6,0,11.0,6.0,6.666666666666667,50,75.2,0.16,6.0,0,IoT+ERP,ROOM:R014|2026090706,1.0
SENS_R014,2026-09-07 07:00:00,R014,17,1.36,23.17,IoT,0,7,0,8.0,4.0,12.0,50,75.2,0.34,6.0,0,IoT+ERP,ROOM:R014|2026090707,1.0
SENS_R014,2026-09-07 08:00:00,R014,23,2.34,24.76,IoT,0,8,0,17.0,13.0,16.0,50,75.2,0.46,31.0,0,IoT+ERP,ROOM:R014|2026090708,1.0
SENS_R014,2026-09-07 09:00:00,R014,32,3.05,24.99,IoT,0,9,0,23.0,8.0,24.0,50,75.2,0.64,31.0,0,IoT+ERP,ROOM:R014|2026090709,1.0
SENS_R014,2026-09-07 10:00:00,R014,35,2.74,24.24,IoT,0,10,0,32.0,13.0,30.0,50,75.2,0.7,31.0,0,IoT+ERP,ROOM:R014|2026090710,1.0
SENS_R014,2026-09-07 11:00:00,R014,30,2.88,25.12,IoT,0,11,0,35.0,6.0,32.333333333333336,50,75.2,0.6,31.0,0,IoT+ERP,ROOM:R014|2026090711,1.0
SENS_R014,2026-09-07 12:00:00,R014,38,3.27,25.29,IoT,0,12,0,30.0,4.0,34.333333333333336,50,75.2,0.76,31.0,0,IoT+ERP,ROOM:R014|2026090712,1.0
SENS_R014,2026-09-07 13:00:00,R014,25,2.53,24.62,IoT,0,13,0,38.0,2.0,31.0,50,75.2,0.5,31.0,0,IoT+ERP,ROOM:R014|2026090713,1.0
SENS_R014,2026-09-07 14:00:00,R014,17,1.91,25.58,IoT,0,14,0,25.0,3.0,26.666666666666668,50,75.2,0.34,31.0,0,IoT+ERP,ROOM:R014|2026090714,1.0
SENS_R014,2026-09-07 15:00:00,R014,27,2.65,27.0,IoT,0,15,0,17.0,9.0,23.0,50,75.2,0.54,31.0,0,IoT+ERP,ROOM:R014|2026090715,1.0
SENS_R014,2026-09-07 16:00:00,R014,44,3.89,25.8,IoT,0,16,0,27.0,11.0,29.333333333333332,50,75.2,0.88,31.0,0,IoT+ERP,ROOM:R014|2026090716,1.0
SENS_R014,2026-09-07 17:00:00,R014,31,2.74,23.49,IoT,0,17,0,44.0,0.0,34.0,50,75.2,0.62,31.0,0,IoT+ERP,ROOM:R014|2026090717,1.0
SENS_R014,2026-09-07 18:00:00,R014,15,1.73,24.13,IoT,0,18,0,31.0,5.0,30.0,50,75.2,0.3,6.0,0,IoT+ERP,ROOM:R014|2026090718,1.0
SENS_R014,2026-09-07 19:00:00,R014,11,1.21,24.49,IoT,0,19,0,15.0,10.0,19.0,50,75.2,0.22,6.0,0,IoT+ERP,ROOM:R014|2026090719,1.0
SENS_R014,2026-09-07 20:00:00,R014,8,1.62,23.45,IoT,0,20,0,11.0,1.0,11.333333333333334,50,75.2,0.16,6.0,0,IoT+ERP,ROOM:R014|2026090720,1.0
SENS_R014,2026-09-07 21:00:00,R014,7,1.31,23.88,IoT,0,21,0,8.0,11.0,8.666666666666666,50,75.2,0.14,6.0,0,IoT+ERP,ROOM:R014|2026090721,1.0
SENS_R014,2026-09-08 06:00:00,R014,11,1.47,23.64,IoT,1,6,0,7.0,8.0,8.666666666666666,50,75.2,0.22,6.0,0,IoT+ERP,ROOM:R014|2026090806,1.0
SENS_R014,2026-09-08 07:00:00,R014,14,1.81,23.23,IoT,1,7,0,11.0,17.0,10.666666666666666,50,75.2,0.28,6.0,0,IoT+ERP,ROOM:R014|2026090807,1.0
SENS_R014,2026-09-08 08:00:00,R014,29,3.34,27.07,IoT,1,8,0,14.0,23.0,18.0,50,75.2,0.58,31.0,0,IoT+ERP,ROOM:R014|2026090808,1.0
SENS_R014,2026-09-08 09:00:00,R014,13,2.05,24.39,IoT,1,9,0,29.0,32.0,18.666666666666668,50,75.2,0.26,31.0,0,IoT+ERP,ROOM:R014|2026090809,1.0
SENS_R014,2026-09-08 10:00:00,R014,20,2.44,24.96,IoT,1,10,0,13.0,35.0,20.666666666666668,50,75.2,0.4,31.0,0,IoT+ERP,ROOM:R014|2026090810,1.0
SENS_R014,2026-09-08 11:00:00,R014,24,2.85,24.29,IoT,1,11,0,20.0,30.0,19.0,50,75.2,0.48,31.0,0,IoT+ERP,ROOM:R014|2026090811,1.0
SENS_R014,2026-09-08 12:00:00,R014,27,2.83,24.42,IoT,1,12,0,24.0,38.0,23.666666666666668,50,75.2,0.54,31.0,0,IoT+ERP,ROOM:R014|2026090812,1.0
SENS_R014,2026-09-08 13:00:00,R014,34,3.32,25.12,IoT,1,13,0,27.0,25.0,28.333333333333332,50,75.2,0.68,31.0,0,IoT+ERP,ROOM:R014|2026090813,1.0
SENS_R014,2026-09-08 14:00:00,R014,42,3.59,26.38,IoT,1,14,0,34.0,17.0,34.333333333333336,50,75.2,0.84,31.0,0,IoT+ERP,ROOM:R014|2026090814,1.0
SENS_R014,2026-09-08 15:00:00,R014,34,3.04,26.45,IoT,1,15,0,42.0,27.0,36.666666666666664,50,75.2,0.68,31.0,0,IoT+ERP,ROOM:R014|2026090815,1.0
SENS_R014,2026-09-08 16:00:00,R014,46,4.34,26.27,IoT,1,16,0,34.0,44.0,40.666666666666664,50,75.2,0.92,31.0,0,IoT+ERP,ROOM:R014|2026090816,1.0
SENS_R014,2026-09-08 17:00:00,R014,26,2.45,26.37,IoT,1,17,0,46.0,31.0,35.333333333333336,50,75.2,0.52,31.0,0,IoT+ERP,ROOM:R014|2026090817,1.0
SENS_R014,2026-09-08 18:00:00,R014,15,2.12,25.49,IoT,1,18,0,26.0,15.0,29.0,50,75.2,0.3,6.0,0,IoT+ERP,ROOM:R014|2026090818,1.0
SENS_R014,2026-09-08 19:00:00,R014,11,1.93,25.03,IoT,1,19,0,15.0,11.0,17.333333333333332,50,75.2,0.22,6.0,0,IoT+ERP,ROOM:R014|2026090819,1.0
SENS_R014,2026-09-08 20:00:00,R014,20,1.95,26.37,IoT,1,20,0,11.0,8.0,15.333333333333334,50,75.2,0.4,6.0,0,IoT+ERP,ROOM:R014|2026090820,1.0
SENS_R014,2026-09-08 21:00:00,R014,9,1.82,24.63,IoT,1,21,0,20.0,7.0,13.333333333333334,50,75.2,0.18,6.0,0,IoT+ERP,ROOM:R014|2026090821,1.0
SENS_R014,2026-09-09 06:00:00,R014,0,1.14,24.9,IoT,2,6,0,9.0,11.0,9.666666666666666,50,75.2,0.0,6.0,0,IoT+ERP,ROOM:R014|2026090906,1.0
SENS_R014,2026-09-09 07:00:00,R014,8,0.57,22.01,IoT,2,7,0,0.0,14.0,5.666666666666667,50,75.2,0.16,6.0,0,IoT+ERP,ROOM:R014|2026090907,1.0
SENS_R014,2026-09-09 08:00:00,R014,33,3.04,25.59,IoT,2,8,0,8.0,29.0,13.666666666666666,50,75.2,0.66,31.0,0,IoT+ERP,ROOM:R014|2026090908,1.0
SENS_R014,2026-09-09 09:00:00,R014,37,3.24,25.4,IoT,2,9,0,33.0,13.0,26.0,50,75.2,0.74,31.0,0,IoT+ERP,ROOM:R014|2026090909,1.0
SENS_R014,2026-09-09 10:00:00,R014,31,3.17,26.01,IoT,2,10,0,37.0,20.0,33.666666666666664,50,75.2,0.62,31.0,0,IoT+ERP,ROOM:R014|2026090910,1.0
SENS_R014,2026-09-09 11:00:00,R014,24,2.44,24.98,IoT,2,11,0,31.0,24.0,30.666666666666668,50,75.2,0.48,31.0,0,IoT+ERP,ROOM:R014|2026090911,1.0
SENS_R014,2026-09-09 12:00:00,R014,30,2.79,23.69,IoT,2,12,0,24.0,27.0,28.333333333333332,50,75.2,0.6,31.0,0,IoT+ERP,ROOM:R014|2026090912,1.0
SENS_R014,2026-09-09 13:00:00,R014,21,1.49,23.0,IoT,2,13,0,30.0,34.0,25.0,50,75.2,0.42,31.0,0,IoT+ERP,ROOM:R014|2026090913,1.0
SENS_R014,2026-09-09 14:00:00,R014,45,3.96,24.69,IoT,2,14,0,21.0,42.0,32.0,50,75.2,0.9,31.0,0,IoT+ERP,ROOM:R014|2026090914,1.0
SENS_R014,2026-09-09 15:00:00,R014,42,3.6,25.23,IoT,2,15,0,45.0,34.0,36.0,50,75.2,0.84,31.0,0,IoT+ERP,ROOM:R014|2026090915,1.0
SENS_R014,2026-09-09 16:00:00,R014,25,2.53,24.97,IoT,2,16,0,42.0,46.0,37.333333333333336,50,75.2,0.5,31.0,0,IoT+ERP,ROOM:R014|2026090916,1.0
SENS_R014,2026-09-09 17:00:00,R014,41,3.97,25.28,IoT,2,17,0,25.0,26.0,36.0,50,75.2,0.82,31.0,0,IoT+ERP,ROOM:R014|2026090917,1.0
SENS_R014,2026-09-09 18:00:00,R014,12,1.57,24.91,IoT,2,18,0,41.0,15.0,26.0,50,75.2,0.24,6.0,0,IoT+ERP,ROOM:R014|2026090918,1.0
SENS_R014,2026-09-09 19:00:00,R014,17,1.76,24.54,IoT,2,19,0,12.0,11.0,23.333333333333332,50,75.2,0.34,6.0,0,IoT+ERP,ROOM:R014|2026090919,1.0
SENS_R014,2026-09-09 20:00:00,R014,10,1.61,23.75,IoT,2,20,0,17.0,20.0,13.0,50,75.2,0.2,6.0,0,IoT+ERP,ROOM:R014|2026090920,1.0
SENS_R014,2026-09-09 21:00:00,R014,11,1.94,23.65,IoT,2,21,0,10.0,9.0,12.666666666666666,50,75.2,0.22,6.0,0,IoT+ERP,ROOM:R014|2026090921,1.0
SENS_R014,2026-09-10 06:00:00,R014,14,2.08,24.62,IoT,3,6,0,11.0,0.0,11.666666666666666,50,75.2,0.28,6.0,0,IoT+ERP,ROOM:R014|2026091006,1.0
SENS_R014,2026-09-10 07:00:00,R014,13,1.85,22.98,IoT,3,7,0,14.0,8.0,12.666666666666666,50,75.2,0.26,6.0,0,IoT+ERP,ROOM:R014|2026091007,1.0
SENS_R014,2026-09-10 08:00:00,R014,36,3.43,27.28,IoT,3,8,0,13.0,33.0,21.0,50,75.2,0.72,31.0,0,IoT+ERP,ROOM:R014|2026091008,1.0
SENS_R014,2026-09-10 09:00:00,R014,22,2.44,24.95,IoT,3,9,0,36.0,37.0,23.666666666666668,50,75.2,0.44,31.0,0,IoT+ERP,ROOM:R014|2026091009,1.0
SENS_R014,2026-09-10 10:00:00,R014,31,3.11,24.71,IoT,3,10,0,22.0,31.0,29.666666666666668,50,75.2,0.62,31.0,0,IoT+ERP,ROOM:R014|2026091010,1.0
SENS_R014,2026-09-10 11:00:00,R014,30,2.77,25.51,IoT,3,11,0,31.0,24.0,27.666666666666668,50,75.2,0.6,31.0,0,IoT+ERP,ROOM:R014|2026091011,1.0
SENS_R014,2026-09-10 12:00:00,R014,36,3.22,24.82,IoT,3,12,0,30.0,30.0,32.333333333333336,50,75.2,0.72,31.0,0,IoT+ERP,ROOM:R014|2026091012,1.0
SENS_R014,2026-09-10 13:00:00,R014,25,2.86,25.55,IoT,3,13,0,36.0,21.0,30.333333333333332,50,75.2,0.5,31.0,0,IoT+ERP,ROOM:R014|2026091013,1.0
SENS_R014,2026-09-10 14:00:00,R014,29,2.96,25.6,IoT,3,14,0,25.0,45.0,30.0,50,75.2,0.58,31.0,0,IoT+ERP,ROOM:R014|2026091014,1.0
SENS_R014,2026-09-10 15:00:00,R014,40,3.5,27.28,IoT,3,15,0,29.0,42.0,31.333333333333332,50,75.2,0.8,31.0,0,IoT+ERP,ROOM:R014|2026091015,1.0
SENS_R014,2026-09-10 16:00:00,R014,33,3.11,25.79,IoT,3,16,0,40.0,25.0,34.0,50,75.2,0.66,31.0,0,IoT+ERP,ROOM:R014|2026091016,1.0
SENS_R014,2026-09-10 17:00:00,R014,24,2.57,23.99,IoT,3,17,0,33.0,41.0,32.333333333333336,50,75.2,0.48,31.0,0,IoT+ERP,ROOM:R014|2026091017,1.0
SENS_R014,2026-09-10 18:00:00,R014,6,1.22,24.21,IoT,3,18,0,24.0,12.0,21.0,50,75.2,0.12,6.0,0,IoT+ERP,ROOM:R014|2026091018,1.0
SENS_R014,2026-09-10 19:00:00,R014,1,0.56,25.04,IoT,3,19,0,6.0,17.0,10.333333333333334,50,75.2,0.02,6.0,0,IoT+ERP,ROOM:R014|2026091019,1.0
SENS_R014,2026-09-10 20:00:00,R014,11,1.4,25.6,IoT,3,20,0,1.0,10.0,6.0,50,75.2,0.22,6.0,0,IoT+ERP,ROOM:R014|2026091020,1.0
SENS_R014,2026-09-10 21:00:00,R014,11,1.81,25.51,IoT,3,21,0,11.0,11.0,7.666666666666667,50,75.2,0.22,6.0,0,IoT+ERP,ROOM:R014|2026091021,1.0
SENS_R014,2026-09-11 06:00:00,R014,12,1.6,23.25,IoT,4,6,0,11.0,14.0,11.333333333333334,50,75.2,0.24,6.0,0,IoT+ERP,ROOM:R014|2026091106,1.0
SENS_R014,2026-09-11 07:00:00,R014,8,1.41,24.98,IoT,4,7,0,12.0,13.0,10.333333333333334,50,75.2,0.16,6.0,0,IoT+ERP,ROOM:R014|2026091107,1.0
SENS_R014,2026-09-11 08:00:00,R014,20,2.42,24.81,IoT,4,8,0,8.0,36.0,13.333333333333334,50,75.2,0.4,31.0,0,IoT+ERP,ROOM:R014|2026091108,1.0
SENS_R014,2026-09-11 09:00:00,R014,27,2.31,25.41,IoT,4,9,0,20.0,22.0,18.333333333333332,50,75.2,0.54,31.0,0,IoT+ERP,ROOM:R014|2026091109,1.0
SENS_R014,2026-09-11 10:00:00,R014,33,3.35,26.71,IoT,4,10,0,27.0,31.0,26.666666666666668,50,75.2,0.66,31.0,0,IoT+ERP,ROOM:R014|2026091110,1.0
SENS_R014,2026-09-11 11:00:00,R014,26,2.44,24.17,IoT,4,11,0,33.0,30.0,28.666666666666668,50,75.2,0.52,31.0,0,IoT+ERP,ROOM:R014|2026091111,1.0
SENS_R014,2026-09-11 12:00:00,R014,44,4.0,26.66,IoT,4,12,0,26.0,36.0,34.333333333333336,50,75.2,0.88,31.0,0,IoT+ERP,ROOM:R014|2026091112,1.0
SENS_R014,2026-09-11 13:00:00,R014,23,2.57,25.12,IoT,4,13,0,44.0,25.0,31.0,50,75.2,0.46,31.0,0,IoT+ERP,ROOM:R014|2026091113,1.0
SENS_R014,2026-09-11 14:00:00,R014,37,2.99,24.2,IoT,4,14,0,23.0,29.0,34.666666666666664,50,75.2,0.74,31.0,0,IoT+ERP,ROOM:R014|2026091114,1.0
SENS_R014,2026-09-11 15:00:00,R014,46,3.63,25.92,IoT,4,15,0,37.0,40.0,35.333333333333336,50,75.2,0.92,31.0,0,IoT+ERP,ROOM:R014|2026091115,1.0
SENS_R014,2026-09-11 16:00:00,R014,32,3.17,25.61,IoT,4,16,0,46.0,33.0,38.333333333333336,50,75.2,0.64,31.0,0,IoT+ERP,ROOM:R014|2026091116,1.0
SENS_R014,2026-09-11 17:00:00,R014,21,1.93,25.45,IoT,4,17,0,32.0,24.0,33.0,50,75.2,0.42,31.0,0,IoT+ERP,ROOM:R014|2026091117,1.0
SENS_R014,2026-09-11 18:00:00,R014,9,1.27,24.18,IoT,4,18,0,21.0,6.0,20.666666666666668,50,75.2,0.18,6.0,0,IoT+ERP,ROOM:R014|2026091118,1.0
SENS_R014,2026-09-11 19:00:00,R014,13,1.77,25.33,IoT,4,19,0,9.0,1.0,14.333333333333334,50,75.2,0.26,6.0,0,IoT+ERP,ROOM:R014|2026091119,1.0
